,Stock,Alpha,Beta,ri-rf,股票代码
1033,603033.0,-0.04069436520255504,0.8818153347901636,-0.14804366666666666,60000
1034,603035.0,-0.10460182349595668,0.33129507879448433,-0.14716060869565215,60000
1035,603036.0,0.05987506401012477,1.5891668244557202,-0.14242554166666668,60000
1036,603037.0,-0.05918050217733903,0.5516864418645635,-0.13005117391304347,60000
1037,603038.0,-0.08666423100191821,0.5859697453637508,-0.161939,60000
1038,603039.0,-0.04160222976201746,0.2435076584069922,-0.07349752380952383,60000
1039,603040.0,-0.09766073989881305,0.37410049824334124,-0.14611804545454543,60000
1040,603041.0,-0.0649969145882152,0.49764984265455303,-0.12960847619047622,60000
1041,603042.0,-0.1033622633085905,0.3063270421155261,-0.14445644444444447,60000
1042,603043.0,0.021359945392467272,0.9857283967295688,-0.11087683333333334,60000
1043,603045.0,-0.3900298470980401,-1.6025982205221112,-0.13998285714285713,60000
1044,603050.0,-0.09797477131855775,0.4603401309044721,-0.15776575,60000
1045,603055.0,-0.053075998304693436,0.8398191978625628,-0.1699849333333333,60000
1046,603056.0,-0.07312572721764789,0.39695401102585487,-0.13457763636363634,60000
1047,603058.0,0.28512108829048577,2.9994553928543533,-0.09670895833333333,60000
1048,603059.0,0.06391412771041899,1.560974843429179,-0.172764,60000
1049,603060.0,-0.09726386376298511,0.40929428036405546,-0.15036924000000002,60000
1050,603063.0,-0.008685120556811199,1.3010466853711742,-0.1854749411764706,60000
1051,603066.0,0.03691185809943065,1.2499988887798181,-0.129741025,60000
1052,603067.0,-0.16885917051094168,-0.17646266548151016,-0.1465991111111111,60000
1053,603069.0,0.05169125837595501,1.6079995373401526,-0.15002241379310347,60000
1054,603076.0,-0.16370305002871757,-0.10691905484585056,-0.148207,60000
1055,603077.0,-0.022312712049833344,0.813761141111582,-0.1584428591549296,60000
1056,603078.0,-0.0667169955009414,0.5681135140535302,-0.14050605000000002,60000
1057,603079.0,0.0254081096786844,1.1344694777056814,-0.13683093333333335,60000
1058,603080.0,-0.034493830707058665,0.8849435004638305,-0.17149072727272727,60000
1059,603081.0,-0.001471636716316227,1.1473477234453866,-0.15049415,60000
1060,603083.0,-0.3045509855867262,-1.0588384158717032,-0.15109084615384616,60000
1061,603085.0,-0.40310388436765304,-2.683009716772381,-0.04226935714285714,60000
1062,603086.0,-0.08892064629469737,0.3769032875019133,-0.13829563157894736,60000
1063,603088.0,-0.0159265547624744,0.9509733917347836,-0.14423479591836735,60000
1064,603089.0,-0.003426635786087262,0.6605402370860828,-0.0882808695652174,60000
1065,603090.0,-0.12752692964775086,-0.5062147046331795,-0.06282774074074077,60000
1066,603096.0,-0.002568386036536155,0.7177035875643513,-0.09578684999999999,60000
1067,603098.0,-0.1272946437977622,0.03643386063858678,-0.13193266666666667,60000
1068,603099.0,-0.0809863475459028,0.40272582526678097,-0.1364358076923077,60000
1069,603100.0,-0.03846761378650987,0.7906990007183645,-0.14719880392156864,60000
1070,603101.0,-0.053924200637583686,0.6249731701314545,-0.13204887096774195,60000
1071,603103.0,0.15661849743233713,2.1289264734921383,-0.1487877142857143,60000
1072,603105.0,-0.3937372411757317,-0.9603082567373055,-0.2459942,60000
1073,603106.0,-0.15431375673485787,0.1981935085654686,-0.18190373333333335,60000
1074,603108.0,-0.06479745342597781,0.23730343946994412,-0.09788297435897438,60000
1075,603110.0,-0.01669253112195232,1.0878931417222304,-0.17275678571428574,60000
1076,603111.0,-0.021142169792113613,0.9433483876000663,-0.1436826222222222,60000
1077,603113.0,-0.1485219026162534,0.1087968099624173,-0.16277447368421052,60000
1078,603116.0,-0.07481675280805614,0.5111289887063709,-0.14355783333333333,60000
1079,603117.0,-0.30074194483865685,-1.377947571317471,-0.1154235476190476,60000
1080,603118.0,0.03289414278895439,1.1791044176361614,-0.1260956304347826,60000
1081,603123.0,-0.03010062276964881,0.8430902990236576,-0.1705127714285714,60000
1082,603126.0,-0.12022584522984456,-0.05640645552048837,-0.112257,60000
1083,603127.0,0.1882502717466406,1.574233813089811,-0.029037187500000016,60000
1084,603128.0,0.01582823655904972,0.9771159645856304,-0.14873439130434785,60000
1085,603129.0,-0.15441488050995145,0.20885064601774234,-0.18324200000000002,60000
1086,603131.0,-0.04683090813619502,0.7631534960827917,-0.14486,60000
1087,603133.0,-0.049834302365738936,0.7297215920036274,-0.1445765238095238,60000
1088,603136.0,0.10561444150760932,1.6612943206576571,-0.1256498,60000
1089,603138.0,-0.1513110167732354,-0.011452536506659427,-0.14982409523809526,60000
1090,603139.0,-0.09894640371751652,0.4731070085232248,-0.16039560000000003,60000
1091,603156.0,0.25063998532493925,2.600315734471241,-0.144556,60000
1092,603157.0,0.2499316878825792,2.880969488776059,-0.15112019999999998,60000
1093,603158.0,-0.01607473616314771,0.7741115117743015,-0.12053070454545455,60000
1094,603159.0,-0.12264062926097193,0.0976467334752041,-0.13502932142857144,60000
1095,603160.0,0.06136812949161807,1.325247219387247,-0.10721111538461539,60000
1096,603161.0,-0.05239377700083617,0.7991869451673781,-0.17611481818181818,60000
1097,603165.0,0.08758502337783516,1.6782802874309886,-0.12801,60000
1098,603166.0,0.04125042813313537,1.266561438419724,-0.12963791836734695,60000
1099,603167.0,-0.018424376078895244,0.876642802855602,-0.1662179027777778,60000
1100,603168.0,-0.06871955721443272,0.5826793416236659,-0.15019935849056604,60000
1101,603169.0,-0.044958954384093724,0.6208386162608033,-0.12875868085106382,60000
1102,603177.0,-0.032789431876516395,0.9185930336757737,-0.15177495454545456,60000
1103,603178.0,-0.02009303337765253,0.847167596516303,-0.13008366666666665,60000
1104,603179.0,-0.12409272363725923,0.24236184164889585,-0.15555938095238095,60000
1105,603180.0,0.15668096139702753,2.121814080626301,-0.12128036842105262,60000
1106,603181.0,-0.021475611574853087,0.91644334065933,-0.14796993749999998,60000
1107,603183.0,-0.17272698592546604,0.0074738488833723925,-0.17376740000000002,60000
1109,603186.0,-0.008304618402402236,1.0580990457140382,-0.14423,60000
1110,603187.0,-0.008304618402402236,1.0580990457140382,-0.14423,60000
1111,603188.0,-0.209848,0.0,-0.209848,60000
1112,603189.0,-0.055435171570557384,0.709094260945485,-0.1544699387755102,60000
1113,603192.0,0.014820502053176282,1.2536853403363182,-0.1433268888888889,60000
1114,603196.0,0.02303189042471268,1.3927027871384359,-0.18346449999999997,60000
1115,603197.0,0.06200019167548684,1.2607328395542567,-0.103158,60000
